file,member,category,kind,line,ordinal,rule,statement,note
src/JGraph.Scripting/Jgs/JgsBuiltins.StringEditing.cs,PromoteText,mutate,MarkStringArray,414,0,M4 fresh wrapper or the entry's own,return answer.MarkStringArray(),tags the answer the caller just built
src/JGraph.Scripting/Jgs/JgsBuiltins.StringEditing.cs,Reassemble,adopt,JgsValue.Array,449,0,V1.2 states the contract on the helper,JgsValue plain = JgsValue.Array(answers),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Strings.cs,ApplyOverCells,store,add,356,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",cells.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Strings.cs,ApplyOverCells,store,add,383,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",tail.Add(args[t]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Strings.cs,ApplyOverCells,store,slot,416,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",inputs[c] = cells[c].AsCell[k],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Strings.cs,CollectResults,adopt,JgsValue.Cell,554,0,V1.2 states the contract on the helper,JgsValue cell = JgsValue.Cell(values),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.SurfaceVariants.cs,DefineShape,unclear,JgsValue.Array,107,0,V1.2 states the contract on the helper,"return JgsValue.Array([Grid(x), Grid(y), Grid(z)])",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TableCompatibility.cs,RegisterTableCompatibility,store,copy,17,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","Define( , (args, line, col) => { ArityRange( , args, 1, 5, line, col); int rows = args[0].Rows, cols = args[0].Cols; double[] values = FlattenColum...",a registration the splitter kept whole; the store inside is an argument list for a call
src/JGraph.Scripting/Jgs/JgsBuiltins.TableCompatibility.cs,RegisterTableCompatibility,store,add,48,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","Define(name, (args, line, col) => { if (args.Count == 0 || args[0].Type != JgsType.Table) return inner.AsCallable.Call(args, line, col); Table tabl...",a registration the splitter kept whole; the store inside is an argument list for a call
src/JGraph.Scripting/Jgs/JgsBuiltins.Text.cs,builtin:setstr,handback,return,126,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return CharactersOf( , args[0], line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Text.cs,RegisterCharacterClasses,unclear,JgsValue.Array,160,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 2, line, col); string category = Str( , args, 1, line, col); Func<char, bool> test = category switc...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Text.cs,RegisterByteViews,unclear,ReshapeDims,232,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 2, line, col); string target = Str( , args, 1, line, col); if (JgsNumericClasses.Parse(target) is n...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Text.cs,builtin:typecast,handback,return,232,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return JgsNumericClasses.Stamp(read, targetClass)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Text.cs,ShapeScanned,unclear,Reshape,489,0,V1.2 states the contract on the helper,"answer.Reshape(rows, columns)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TextArrays.cs,Assemble,adopt,JgsValue.Cell,235,0,V1.2 states the contract on the helper,JgsValue cell = JgsValue.Cell(answers),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,builtin:deblank,handback,return,117,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Trimmed( , args[0], DeblankWhitespace, leading: false, passNumbers: true, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,builtin:strtrim,handback,return,122,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Trimmed( , args[0], TextWhitespace, leading: true, passNumbers: false, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,ShapedValues,adopt,JgsValue.Array,199,0,V1.2 states the contract on the helper,JgsValue shaped = JgsValue.Array(values),a cell over the argument's own slots; V1.2 shares
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,TextSearched,store,slot,383,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","answers[i] = subject.Kind == TextKind.String && IsMissingText(subject.Texts[i]) ? forMissing : answer(subject.Texts[i], patterns, comparison)",strings: immutable
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,StrFind,unclear,JgsValue.Cell,443,0,V1.2 states the contract on the helper,return forceCell ? JgsValue.Cell([positions]) : positions,a cell over the argument's own slots; V1.2 shares
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,StrLength,unclear,Reshape,579,0,V1.2 states the contract on the helper,"answer.Reshape(subject.Rows, subject.Cols)",a cell over the argument's own slots; V1.2 shares
src/JGraph.Scripting/Jgs/JgsBuiltins.TextFamily.cs,Trimmed,store,slot,1210,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","trimmed[i] = element.Type == JgsType.String ? JgsValue.Str(Trim(element.AsString)) : IsStringScalar(element) ? Trimmed(name, element, blanks, leadi...","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.TextOrder.cs,WithOptionWords,store,slot,93,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",plain[i] = i > 0 && IsStringScalar(args[i]) ? JgsValue.Str(TextOf(args[i])) : args[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.TextOrder.cs,IndexArray,unclear,Reshape,164,0,V1.2 states the contract on the helper,"value.Reshape(rows, cols)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,WrapTime,mutate,MarkTime,41,0,V1.2 states the contract on the helper,return numeric.MarkTime(tag),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,TimeLike,unclear,TakeShapeOf,53,0,V1.2 states the contract on the helper,built.TakeShapeOf(model),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,TimeLike,unclear,MarkTime,56,0,V1.2 states the contract on the helper,return built.MarkTime(tag),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterTimeBuiltins,unclear,MarkTime,85,0,V1.2 states the contract on the helper,"DefineBare( , (args, line, col) => { ArityRange( , args, 0, 2, line, col); int rows = args.Count >= 1 ? Count( , args, 0, line, col) : 1; int cols ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterTimeBuiltins,unclear,Reshape,85,0,V1.2 states the contract on the helper,"DefineBare( , (args, line, col) => { ArityRange( , args, 0, 2, line, col); int rows = args.Count >= 1 ? Count( , args, 0, line, col) : 1; int cols ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterTimeBuiltins,unclear,JgsValue.Array,134,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); if (!args[0].IsDatetime) { throw new JgsRuntimeException(line, col, ); } double[] va...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterTimeBuiltins,unclear,TakeShapeOf,134,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); if (!args[0].IsDatetime) { throw new JgsRuntimeException(line, col, ); } double[] va...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterZoneBuiltins,unclear,JgsValue.Array,188,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); JgsValue moment = RequireDatetime( , args[0], line, col); TimeZoneInfo? zone = JgsTi...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,RegisterZoneBuiltins,unclear,TakeShapeOf,188,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); JgsValue moment = RequireDatetime( , args[0], line, col); TimeZoneInfo? zone = JgsTi...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,DefineUnit,unclear,TakeShapeOf,246,0,V1.2 states the contract on the helper,"env.Builtins.Register(name, JgsValue.Function(new BuiltinFunction(name, (args, line, col) => { Arity(name, args, 1, line, col); JgsValue input = ar...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,Datetime,unclear,TakeShapeOf,388,0,V1.2 states the contract on the helper,built.TakeShapeOf(shapeModel),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,Datetime,unclear,MarkTime,391,0,V1.2 states the contract on the helper,return built.MarkTime(tag),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,Duration,unclear,TakeShapeOf,509,0,V1.2 states the contract on the helper,built.TakeShapeOf(shapeModel),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,Duration,unclear,MarkTime,512,0,V1.2 states the contract on the helper,return built.MarkTime(tag),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,ComponentwiseMoments,store,slot,586,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",options[key] = args[end - 1],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Time.cs,ComponentwiseMoments,store,add,598,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",positional.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeMath.cs,Untagged,unclear,TakeShapeOf,148,0,V1.2 states the contract on the helper,plain.TakeShapeOf(time),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeMath.cs,WrapForTime,store,slot,271,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","answers[0] = WrapTime(answers[0], tag)","the answer array's own first element re-tagged by WrapTime, which mints"
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeParts.cs,RegisterTimePartBuiltins,unclear,Reshape,41,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { ArityRange( , args, 1, 1, line, col); double[] source = args[0].IsDatetime ? TimeMs(args[0]) : System.Array.Conver...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeParts.cs,RegisterTimePartBuiltins,unclear,JgsValue.Array,153,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 3, line, col); double[] test = TimeOrNumbers( , args[0], line, col); double[] lower = TimeOrNumbers...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeParts.cs,RegisterTimePartBuiltins,unclear,TakeShapeOf,153,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 3, line, col); double[] test = TimeOrNumbers( , args[0], line, col); double[] lower = TimeOrNumbers...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeParts.cs,RegisterTimePartBuiltins,unclear,Reshape,238,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { ArityRange( , args, 0, 2, line, col); DateTime today = DateTime.Today; int year = args.Count >= 1 ? (int)Num( , ar...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TimeParts.cs,MapMs,unclear,TakeShapeOf,401,0,V1.2 states the contract on the helper,built.TakeShapeOf(time),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Timers.cs,InvokeTimerCallback,store,gated,626,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",arguments[1] = eventData,"transient: the argument list of one callback call, holding the event struct minted here; not an entry a later statement can read (V6, #105)"
src/JGraph.Scripting/Jgs/JgsBuiltins.TransformForms.cs,Shape,mutate,Reshape,157,0,V1.2 states the contract on the helper,"value.Reshape(dims.Count > 0 ? dims[0] : total, dims.Count > 1 ? dims[1] : 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TransformForms.cs,Shape,mutate,ReshapeDims,161,0,V1.2 states the contract on the helper,value.ReshapeDims(dims),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.TransformForms.cs,Rotated,unclear,JgsValue.Array,328,0,V1.2 states the contract on the helper,JgsValue result = JgsValue.Array(elements),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,OpenVideoWriter,write,AsStruct,246,0,M7 gated setter; M3 detaches at Holders > 1,writer.AsStruct[ ] = JgsValue.Number(0),M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,OpenVideoWriter,write,AsStruct,247,1,M7 gated setter; M3 detaches at Holders > 1,writer.AsStruct[ ] = JgsValue.Number(0),M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,WriteVideoFrame,write,AsStruct,326,0,M7 gated setter; M3 detaches at Holders > 1,writer.AsStruct[ ] = JgsValue.Number(read.Height),M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,WriteVideoFrame,write,AsStruct,327,0,M7 gated setter; M3 detaches at Holders > 1,writer.AsStruct[ ] = JgsValue.Number(read.Width),M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,WriteVideoFrame,write,AsStruct,352,0,M7 gated setter; M3 detaches at Holders > 1,writer.AsStruct[ ] = JgsValue.Number(encoder.FrameCount),M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Video.cs,WriteVideoFrame,write,AsStruct,353,0,M7 gated setter; M3 detaches at Holders > 1,"writer.AsStruct[ ] = JgsValue.Number(encoder.FrameCount / FieldNumber(writer, ))",M8: a writer handle's counters are written into the caller's struct; V1.2 shares first
src/JGraph.Scripting/Jgs/JgsBuiltins.Volumes.Slice.cs,Slice,unclear,JgsValue.Array,100,0,V1.2 states the contract on the helper,return JgsValue.Array([Handle(cut)]),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:pow,handback,return,119,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], x => System.Math.Pow(x, exponent), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:atan2,handback,return,126,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], System.Math.Atan2, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,187,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); int count = Count( , args, 0, line, col); var result = new JgsValue[count]; for (int...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:mod,handback,return,437,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], x => ScalarMod(x, divisor), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:vswr,handback,return,737,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapComplexAware( , args[0], x => (1 + System.Math.Abs(x)) / (1 - System.Math.Abs(x)), c => JgsValue.Number((1 + Complex.Abs(c)) / (1 - Compl...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:db,handback,return,745,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapComplexAware( , args[0], x => 20 * System.Math.Log10(System.Math.Abs(x)), c => JgsValue.Number(20 * System.Math.Log10(Complex.Abs(c))), l...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:wavelength,handback,return,780,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], f => TransmissionLine.GuidedWavelength(f, eeff), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:length,handback,return,789,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0].Type switch,answers a number; the switch's borrowed arm is the audit reading `args[0].Type switch`
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:numel,handback,return,854,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0].Type switch,answers a number; the switch's borrowed arm is the audit reading `args[0].Type switch`
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Packed,924,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { ArityRange( , args, 1, dialect.IsMatlab ? 3 : 2, line, col); if (args[0].Type == JgsType.Sparse) { return SparseFi...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:find,handback,return,924,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return FoundIndices(JgsValue.Packed(positions), args[0])","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:find,handback,return,924,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return FoundIndices( NumbersCopy(System.Runtime.InteropServices.CollectionsMarshal.AsSpan( Limited(found, wanted, fromEnd))), args[0])","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:find,handback,return,924,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return FoundIndices(JgsValue.Array([.. Limited(indices, wanted, fromEnd)]), args[0])","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,store,copy,1028,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","Define( , (args, line, col) => { if (args.Count < 2) { throw new JgsRuntimeException(line, col, $ ); } var joined = new List<JgsValue>(); foreach (...",a registration the splitter kept whole; the store inside is an argument list for a call
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,1051,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { ArityRange( , args, 2, 3, line, col); JgsValue[] source = Arr( , args, 0, line, col); int start = Count( , args, 1...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,1083,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); if (args[0].Type == JgsType.String) { char[] letters = args[0].AsString.ToCharArray(...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:isnan,handback,return,1102,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapToBool( , args[0], static x => double.IsNaN(x), line, col, static c => double.IsNaN(c.Real) || double.IsNaN(c.Imaginary))","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,1117,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); if (args[0].Type != JgsType.Array) { return JgsValue.Bool(!args[0].IsTruthy); } JgsV...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:upper,handback,lambda,1228,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"CaseMapped( , args, static t => t.ToUpperInvariant(), line, col)",CaseMapped hands a non-text argument back
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:lower,handback,lambda,1229,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"CaseMapped( , args, static t => t.ToLowerInvariant(), line, col)",CaseMapped hands a non-text argument back
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,1381,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 1, line, col); IReadOnlyList<string> names = Tbl( , args, 0, line, col).ColumnNames; var result = n...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,CreateGlobals,unclear,JgsValue.Array,1400,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 2, line, col); Table table = Tbl( , args, 0, line, col); string name = Str( , args, 1, line, col); ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,builtin:seconds,handback,return,2485,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], static x => x, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,Legend,store,add,2645,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",names.Add(args[i].AsString),"immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,PlotCore,store,slot,2887,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",converted[i] = args[i].IsTime ? AxisNumbersFor(args[i]) : args[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,AxisNumbersFor,unclear,TakeShapeOf,2910,0,V1.2 states the contract on the helper,built.TakeShapeOf(time),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,PlotColumns,store,add,3038,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",data.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,PlotColumns,store,add,3050,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","options.Add((args[i].AsString, args[i + 1]))","transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,FoundIndices,mutate,Reshape,5093,0,V1.2 states the contract on the helper,"indices.Reshape(foundRows, foundCols)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,FoundIndices,mutate,Reshape,5099,0,V1.2 states the contract on the helper,"indices.Reshape(indices.ArrayLength, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,MapToBool,store,slot,5128,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","result[i] = MapToBool(name, source[i], test, line, col, complexTest)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,MapNumeric,store,slot,5262,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","result[i] = MapNumeric(name, source[i], f, line, col, vectorOp, rounding, cost)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,Zip,store,slot,5331,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","paired[i] = Zip(name, left[i], right[i], f, line, col, cost)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,Zip,store,slot,5343,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","spread[i] = Zip(name, left[i], b, f, line, col)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,Zip,store,slot,5355,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","spread[i] = Zip(name, a, right[i], f, line, col)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,ApplyUnary,write,local,5439,0,M7 gated setter; M3 detaches at Holders > 1,"PackedMath.UnaryTiered(op, source, dest)","a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,MapComplexAware,store,slot,5481,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","result[i] = MapComplexAware(name, source[i], real, complex, line, col, vectorOp, plain)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.cs,MapComplexProducing,store,slot,5530,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","result[i] = MapComplexProducing(name, source[i], fastReal, staysReal, complexResult, line, col, vectorOp)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsCallable.cs,DemoteStringScalars,store,slot,234,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",demoted[i] = IsStringScalar(arguments[i]) ? arguments[i].ElementAt(0) : arguments[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsCallbackDispatcher.cs,EventDataFor,store,init,334,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","case GraphicsEventKind.ToolbarSelectionChanged: return JgsValue.Struct(new Dictionary<string, JgsValue>(StringComparer.Ordinal) { [ ] = source, [ ]...","a handle value (a number) into a fresh event struct: immutable element: a number, a string or a complex scalar, for which a share is the value itself"
